ID,Age,Salary,JoinDate,Department,Score
697,42,109148,2022-03-17,Support,68
698,63,82579,2024-06-14,Marketing,94
699,25,58380,2016-07-23,Support,81
700,61,50049,2016-05-13,Finance,55
701,35,46082,2019-04-07,Marketing,71
702,54,144015,2015-11-15,Support,90
703,20,90315,2015-10-30,HR,59
704,52,75500,2021-01-11,Support,78
705,32,128656,2020-07-10,HR,56
706,29,102541,2017-04-14,Sales,70
707,48,89321,2021-04-26,Marketing,73
708,37,77908,2023-02-10,Sales,53
709,45,55963,2015-10-11,Support,69
710,41,144225,2020-09-19,Sales,98
711,49,95128,2021-11-26,Finance,85
712,51,52015,2023-11-05,HR,85
713,19,56958,2024-10-25,Support,83
714,53,75350,2022-08-08,Marketing,91
715,29,148402,2018-06-25,Sales,94
716,35,114878,2016-05-08,Sales,82
717,52,49975,2017-12-03,Sales,85
718,47,142214,2021-12-24,HR,91
719,61,96061,2015-06-11,HR,63
720,19,63142,2015-08-31,Marketing,86
721,22,74965,2024-12-25,Sales,94
722,58,65133,2019-07-05,Marketing,96
723,31,100135,2024-01-07,Finance,88
724,42,131459,2023-05-12,Sales,51
725,56,75893,2017-08-21,HR,66
726,42,122152,2022-01-28,Marketing,77
727,19,94674,2020-06-20,Support,86
728,22,138542,2015-02-18,Engineering,50
729,57,116475,2021-02-05,Support,85
730,62,131678,2021-12-21,Support,80
731,28,82233,2021-10-27,Engineering,52
732,31,106367,2016-04-04,Finance,59
733,46,106619,2017-05-03,Sales,79
734,58,72240,2017-08-11,Marketing,54
735,37,134199,2019-11-21,Marketing,92
736,29,118576,2020-05-10,Marketing,69
737,45,115112,2021-12-11,HR,92
738,54,81886,2015-02-01,Sales,86
739,29,122324,2019-12-14,Engineering,98
740,61,109671,2015-01-23,HR,77
741,64,97278,2021-03-02,Engineering,55
742,61,113194,2017-01-11,Support,69
743,31,111537,2024-11-12,Support,58
744,54,121155,2017-09-19,Sales,75
745,46,110896,2023-01-14,Finance,84
746,23,106260,2019-07-01,Engineering,54
747,50,39200,2015-02-23,Marketing,63
748,29,149273,2018-12-04,HR,69
749,41,133674,2019-11-29,Engineering,92
750,51,75272,2021-04-15,Marketing,99
751,46,45398,2015-05-17,Finance,80
752,64,36570,2020-10-30,Engineering,99
753,40,135899,2018-07-21,Sales,87
754,37,69062,2023-09-27,Support,94
755,33,31969,2019-11-24,Sales,91
756,25,40225,2017-07-15,Sales,70
757,18,137510,2023-08-19,HR,57
758,46,135823,2024-07-11,Marketing,87
759,22,140677,2017-01-14,Engineering,96
760,51,78320,2021-09-30,Sales,75
761,60,118009,2016-12-06,Marketing,79
762,35,111040,2018-09-26,HR,75
763,25,95838,2018-11-26,Finance,89
764,29,80138,2021-02-08,Finance,57
765,42,84061,2021-04-21,Sales,53
766,50,131376,2022-10-19,Support,68
767,48,77055,2018-12-20,Finance,63
768,22,56984,2024-10-22,Marketing,75
769,45,99569,2015-11-20,Sales,99
770,23,145262,2019-12-04,Finance,58
771,50,103384,2023-10-24,Finance,74
772,30,57208,2020-11-16,Support,62
773,48,96024,2018-10-06,HR,60
774,21,144044,2015-09-16,Support,87
775,63,97203,2019-01-16,Engineering,87
776,36,94965,2024-10-22,Support,83
777,35,126652,2023-09-24,Support,90
778,40,55426,2022-09-07,Finance,94
779,28,33712,2023-12-27,Finance,73
780,24,121736,2022-05-26,Engineering,70
781,32,119152,2020-08-22,HR,61
782,24,130494,2021-11-04,Engineering,70
783,36,65643,2019-10-02,HR,78
784,42,113360,2020-02-10,Finance,98
785,49,123680,2019-01-10,Finance,84
786,61,109973,2017-12-16,Finance,75
787,28,135314,2021-12-22,Engineering,57
788,63,90233,2019-02-12,Marketing,51
789,63,107576,2018-08-22,Finance,52
790,38,123977,2015-10-14,Finance,57
791,19,138997,2023-12-26,Marketing,77
792,46,31177,2018-09-30,Finance,74
793,29,51636,2020-03-04,Engineering,83
794,54,57598,2022-08-14,Sales,93
795,53,139326,2018-11-12,Support,92
796,40,111709,2023-08-08,Sales,99
797,61,108714,2023-02-24,Support,92
798,62,54596,2015-09-26,Sales,72
799,60,137510,2023-08-31,Support,65
800,64,123300,2021-08-07,Support,64
801,42,38906,2022-10-17,Finance,64
802,21,108612,2016-07-29,Sales,62
803,39,67650,2019-06-16,HR,83
804,31,36012,2021-06-12,Support,53
805,63,66378,2015-02-15,Marketing,78
806,64,43467,2016-04-14,Engineering,84
807,25,144793,2024-03-01,Finance,85
808,47,138177,2021-03-28,Support,51
809,30,53171,2020-10-20,Finance,75
810,42,116365,2023-06-09,Sales,60
811,24,144014,2023-02-27,Sales,93
812,27,59734,2017-01-24,Support,62
813,48,33654,2022-05-28,Engineering,98
814,59,104172,2017-03-21,Sales,91
815,53,149891,2017-04-26,Engineering,53
816,24,89189,2022-03-08,Sales,50
817,61,101031,2020-01-09,Finance,94
818,59,106666,2017-06-16,Marketing,62
819,39,53669,2015-04-02,Support,70
820,39,39435,2022-07-03,Finance,58
821,43,67384,2016-05-06,HR,64
822,27,106153,2023-03-01,Finance,91
823,25,101831,2017-08-29,Marketing,65
824,43,64084,2022-02-09,HR,53
825,41,85826,2019-01-23,Support,85
826,56,66041,2017-10-12,Marketing,74
827,35,133314,2022-02-08,HR,85
828,27,98576,2018-06-19,Finance,99
829,22,94174,2022-07-02,Engineering,98
830,52,147867,2022-01-09,Engineering,83
831,50,47014,2019-05-09,Finance,70
832,34,71621,2024-01-08,Engineering,97
833,54,46014,2019-05-16,Marketing,84
834,45,70390,2024-05-08,Finance,81
835,28,87993,2020-08-06,Finance,58
836,31,145788,2024-09-14,Finance,74
837,19,47727,2018-04-27,Support,84
838,24,95108,2016-10-16,HR,67
839,20,62117,2024-12-16,HR,88
840,58,128032,2016-02-25,HR,60
841,56,139847,2021-11-30,Finance,95
842,36,68467,2015-09-30,Finance,75
843,55,106329,2019-01-10,Sales,81
844,56,69532,2015-04-06,HR,95
845,53,141335,2022-10-08,Marketing,86
846,50,103379,2022-04-18,Finance,52
847,26,61367,2023-10-05,Support,82
848,23,98008,2017-05-06,Finance,88
849,21,146492,2024-04-06,Support,98
850,19,100587,2022-02-23,Engineering,54
851,61,66378,2021-08-13,HR,81
852,38,86549,2016-05-24,HR,57
853,20,136283,2020-03-24,HR,52
854,39,128117,2023-02-05,HR,51
855,40,149979,2016-10-07,Support,51
856,55,88576,2024-05-14,HR,84
857,51,39686,2015-11-18,Marketing,79
858,25,30661,2024-11-26,Support,93
859,53,143092,2019-02-04,Marketing,62
860,46,40526,2021-11-09,Support,96
861,33,130969,2020-10-29,Support,79
862,33,98619,2016-08-20,Finance,66
863,33,138427,2019-02-09,Support,57
864,37,40754,2020-05-08,Sales,65
865,47,128540,2022-02-06,Sales,72
866,45,85922,2019-01-10,Engineering,89
867,22,92711,2019-02-28,Finance,93
868,18,127912,2020-09-11,Engineering,79
869,38,43395,2015-11-25,HR,55
870,39,86273,2020-03-18,HR,57
871,56,34895,2019-11-25,Finance,82
872,33,40699,2018-10-29,Engineering,87
873,51,148413,2022-01-04,Marketing,85
874,50,35782,2018-03-01,Finance,99
875,62,114328,2022-12-17,Support,70
876,19,60682,2022-06-17,Marketing,58
877,18,85114,2018-11-07,Marketing,52
878,40,48073,2021-03-06,Sales,53
879,35,132710,2019-05-12,Support,55
880,52,120517,2023-12-02,HR,92
881,32,34437,2015-08-17,Finance,86
882,59,132411,2024-02-28,Engineering,96
883,59,55169,2023-07-12,Engineering,94
884,52,106957,2017-05-27,Marketing,73
885,59,93133,2016-09-18,Sales,63
886,23,82290,2019-02-08,Support,65
887,24,125155,2021-02-20,Finance,63
888,26,108222,2015-05-16,Sales,70
889,52,36721,2021-11-01,Finance,76
890,19,82130,2023-07-13,Sales,67
891,31,134211,2022-07-03,Sales,67
892,27,35656,2022-04-26,HR,51
893,42,93740,2020-12-02,Marketing,82
894,53,103822,2017-07-15,Sales,63
895,18,121245,2015-02-21,Marketing,65
896,63,44716,2018-07-05,Sales,52
897,52,81112,2023-04-18,HR,55
898,42,101308,2018-03-26,Marketing,83
899,25,131268,2022-01-09,Support,83
900,21,46920,2023-06-05,Engineering,64
901,21,70108,2017-09-26,Finance,61
902,49,140719,2020-06-07,HR,81
903,45,107452,2024-01-04,Engineering,80
904,31,58179,2021-07-05,HR,67
905,46,85099,2020-12-11,Engineering,55
906,49,48268,2015-09-19,Sales,92
907,19,133483,2016-02-24,Marketing,72
908,36,101966,2024-12-20,Finance,54
909,36,72913,2015-10-28,Sales,59
910,42,149425,2022-03-12,Support,60
911,48,149863,2016-03-17,HR,64
912,26,67846,2017-07-29,Marketing,68
913,26,59794,2022-02-10,Sales,70
914,26,80331,2019-08-08,HR,95
915,24,127359,2018-01-10,Sales,65
916,50,127539,2019-11-24,Marketing,53
917,56,84823,2023-06-10,Sales,66
918,54,96918,2020-01-02,Marketing,78
919,53,42411,2023-11-27,Sales,87
920,56,87009,2023-09-23,Finance,86
921,52,126774,2021-04-02,HR,76
922,45,57605,2024-07-12,Sales,63
923,24,39956,2017-12-19,Finance,71
924,22,91949,2018-11-06,Finance,51
925,44,36548,2021-10-25,Support,87
926,32,139204,2015-08-04,Engineering,59
927,40,136297,2021-12-14,Finance,88
928,22,126320,2020-09-04,HR,62
929,38,89353,2021-12-07,Engineering,99
930,62,86532,2018-02-07,Engineering,67
931,54,83420,2018-03-01,Sales,81
932,53,71424,2019-05-29,HR,84
933,28,34798,2024-03-26,HR,70
934,43,40749,2017-06-13,HR,53
935,51,67487,2017-11-28,Marketing,67
936,57,102930,2023-10-29,Marketing,90
937,46,56035,2018-03-13,Support,78
938,55,85316,2022-03-18,Support,91
939,30,147360,2023-03-09,Engineering,90
940,34,33191,2018-09-25,Engineering,58
941,58,134576,2020-10-10,Sales,51
942,46,72080,2020-02-08,Finance,59
943,57,120900,2021-02-26,Support,77
944,28,122961,2019-10-22,HR,57
945,39,81399,2021-11-17,Marketing,98
946,32,103616,2019-05-03,HR,72
947,41,86492,2016-09-04,Support,68
948,22,60111,2024-01-18,Marketing,93
949,18,52614,2018-11-22,HR,86
950,25,100476,2017-06-04,Support,57
951,40,93530,2024-02-16,Sales,50
952,62,58082,2015-11-16,Support,73
953,52,131015,2022-03-03,Marketing,66
954,22,46531,2018-10-01,Marketing,70
955,57,74857,2022-12-05,Sales,80
956,63,78355,2024-09-29,Sales,60
957,32,133634,2018-12-19,Engineering,56
958,45,87906,2019-12-02,Sales,92
959,22,137268,2016-06-05,Sales,79
960,49,106295,2018-03-28,Sales,59
961,55,58270,2019-07-11,Finance,81
962,45,53888,2019-07-14,HR,80
963,25,148527,2023-03-30,Engineering,89
964,42,65144,2022-09-09,Support,51
965,32,121074,2018-10-17,HR,98
966,53,127661,2021-10-10,Support,53
967,31,72600,2022-12-18,Marketing,90
968,42,91558,2021-11-21,Engineering,99
969,27,64964,2018-09-14,Marketing,85
970,29,35978,2020-11-30,Marketing,89
971,19,89765,2022-08-29,Finance,62
972,49,142990,2020-11-18,Finance,65
973,49,90703,2015-01-24,Finance,83
974,28,46905,2019-12-28,Marketing,64
975,34,88279,2019-02-11,HR,67
976,26,52168,2017-05-20,HR,89
977,31,85419,2015-10-29,Sales,74
978,39,107811,2018-10-23,Marketing,79
979,37,76804,2016-01-15,Engineering,93
980,49,94946,2018-02-08,Finance,95
981,38,107794,2015-08-04,HR,81
982,47,78758,2024-03-15,HR,88
983,29,80408,2015-06-11,Support,96
984,35,130500,2017-05-08,Support,62
985,38,45997,2016-07-25,Sales,57
986,63,53911,2024-12-11,HR,95
987,24,124870,2018-08-29,Support,93
988,49,124463,2023-11-29,HR,71
989,39,116250,2024-12-14,Support,74
990,39,53387,2020-07-31,Sales,78
991,30,115457,2023-07-08,Engineering,51
992,46,140804,2019-05-18,Marketing,64
993,44,78689,2017-09-16,Sales,80
994,32,132386,2024-06-30,Finance,72
995,41,59739,2016-02-19,Marketing,62
996,39,33754,2015-04-16,Support,86
997,50,38706,2021-05-31,Marketing,68
998,40,81612,2022-01-22,Sales,79
999,56,134555,2021-12-08,Engineering,96
1000,42,86447,2020-02-13,Sales,86
1001,64,118199,2024-03-27,Support,91
1002,33,95095,2017-01-11,Support,50
1003,61,121396,2024-11-14,Engineering,52
1004,18,68787,2020-05-05,Engineering,89
1005,52,51727,2024-02-05,Marketing,91
1006,51,140058,2023-03-04,Sales,74
1007,27,64196,2020-10-24,Sales,95
1008,56,109578,2015-02-26,Finance,76
1009,19,61656,2018-09-19,Sales,97
1010,30,147235,2018-06-05,Marketing,85
1011,39,138777,2017-11-26,HR,75
1012,29,56832,2017-10-28,Sales,63
1013,31,43944,2019-07-20,Sales,83
1014,37,147322,2015-08-09,Engineering,65
1015,48,35110,2021-02-22,Sales,55
1016,36,145812,2015-10-19,Sales,53
1017,64,39596,2015-07-30,Finance,53
1018,37,48313,2015-03-27,Sales,73
1019,52,53705,2018-09-13,HR,86
1020,55,133892,2016-02-19,Engineering,89
1021,56,89796,2023-04-25,Support,59
1022,55,94429,2022-06-21,Finance,53
1023,62,45379,2023-10-12,HR,66
1024,24,98099,2017-11-30,Sales,78
1025,31,99122,2015-06-10,HR,73
1026,54,149119,2024-12-05,Support,53
1027,41,95697,2016-07-30,Support,79
1028,35,44226,2016-09-02,Support,80
1029,36,140384,2016-10-12,Support,95
1030,36,108229,2016-02-11,Marketing,73
1031,62,92539,2022-10-19,Support,79
1032,55,43428,2023-08-25,HR,80
1033,53,144367,2022-04-22,Engineering,68
1034,62,124947,2022-09-10,Marketing,79
1035,50,63937,2023-03-09,Engineering,98
1036,45,57386,2022-08-31,Finance,96
1037,28,46184,2020-05-03,Marketing,94
1038,50,89792,2015-04-13,Finance,55
1039,21,79811,2017-01-16,Engineering,97
1040,64,113930,2017-01-25,Support,64
1041,23,60254,2024-10-14,HR,63
1042,28,144534,2017-07-29,Sales,58
1043,43,33471,2017-05-29,HR,54
1044,27,64865,2018-04-22,Finance,52
1045,30,142234,2022-05-17,Marketing,98
1046,47,36397,2019-05-10,Engineering,94
1047,23,83072,2023-08-11,HR,94
1048,36,113369,2016-10-27,Marketing,84
1049,63,100553,2017-05-02,HR,54
1050,46,37999,2021-04-30,HR,86
1051,37,32096,2016-02-28,HR,70
1052,27,55279,2024-12-10,Sales,54
1053,53,144245,2021-04-07,Support,75
1054,21,59309,2020-05-12,HR,88
1055,56,35105,2024-11-11,HR,84
1056,18,32839,2020-01-01,Marketing,85
1057,23,43493,2023-04-17,Support,95
1058,61,67051,2015-08-16,Finance,80
1059,37,43975,2018-08-05,Sales,74
1060,53,53252,2024-02-04,Marketing,79
1061,41,104603,2016-06-12,Engineering,91
1062,47,39557,2022-09-14,Finance,77
1063,24,30162,2024-04-10,Marketing,77
1064,31,47015,2024-04-27,Finance,59
1065,33,123583,2022-12-24,Sales,80
1066,59,37896,2018-07-19,Sales,62
1067,23,71800,2021-07-06,Engineering,94
1068,53,89063,2019-12-07,Marketing,92
1069,37,70785,2022-04-16,Sales,92
1070,38,77299,2022-10-23,Sales,99
1071,50,60682,2016-08-16,Support,56
1072,23,126894,2017-03-03,HR,64
1073,35,145359,2021-10-26,Engineering,60
1074,37,107454,2018-10-12,Finance,97
1075,24,95428,2021-06-13,Marketing,91
1076,43,32539,2016-11-01,Support,63
1077,54,48745,2015-10-25,Marketing,70
1078,35,58228,2015-05-30,HR,52
1079,40,64521,2022-02-09,Engineering,86
1080,41,56928,2017-05-22,Support,68
1081,42,92292,2020-08-12,Sales,61
1082,58,36304,2023-01-05,Engineering,99
1083,21,121006,2022-11-17,Sales,91
1084,24,63365,2022-10-27,Marketing,82
1085,34,105415,2021-03-07,Support,83
1086,45,53481,2022-12-05,Support,92
1087,58,85718,2023-12-18,Marketing,71
1088,34,97169,2023-09-05,Marketing,55
1089,63,108021,2024-05-10,Marketing,83
1090,18,77945,2024-06-20,Finance,70
1091,22,113457,2024-07-17,Support,71
1092,19,95633,2023-02-25,HR,65
1093,56,123269,2018-06-09,Finance,61
1094,41,87326,2021-08-23,Support,89
1095,55,60651,2018-07-31,Sales,59
1096,52,97263,2024-10-20,HR,98
1097,49,93878,2017-04-12,Marketing,70
1098,37,104905,2016-03-07,Engineering,53
1099,63,108707,2018-01-06,Marketing,71
1100,32,102055,2023-04-01,Sales,89
1101,38,126334,2017-05-26,Sales,71
1102,45,30781,2019-07-08,Support,76
1103,58,36823,2024-10-20,Marketing,77
1104,43,149664,2019-01-02,HR,51
1105,42,52263,2024-11-09,Support,52
1106,25,121179,2019-05-26,Finance,82
1107,59,71971,2022-05-12,Marketing,84
1108,23,94166,2018-07-31,Finance,72
1109,42,81578,2016-06-03,Engineering,99
1110,60,62658,2017-08-02,Engineering,54
1111,28,32551,2022-02-03,Finance,61
1112,27,79159,2016-11-16,HR,73
1113,45,51800,2016-05-28,Support,85
1114,54,37239,2023-12-05,Support,58
1115,64,70846,2015-11-20,Engineering,97
1116,63,67991,2019-12-27,Finance,67
1117,59,36971,2023-10-22,HR,69
1118,23,107067,2016-07-07,HR,51
1119,24,67711,2019-07-08,HR,52
1120,62,95794,2023-07-17,Engineering,76
1121,60,34135,2015-11-16,Finance,87
1122,50,115120,2020-01-05,Finance,57
1123,54,142507,2020-09-06,Marketing,97
1124,60,120724,2021-03-02,Engineering,53
1125,47,41205,2022-10-19,Support,95
1126,36,32591,2022-07-29,Marketing,58
1127,29,93370,2023-12-02,Finance,95
1128,33,84400,2015-09-06,Support,94
1129,38,145357,2024-03-28,Engineering,62
1130,51,31283,2018-05-08,Engineering,77
1131,55,97065,2018-06-18,Support,80
1132,44,38004,2020-03-19,Engineering,74
1133,20,138896,2019-02-24,Engineering,53
1134,42,122051,2024-07-12,HR,83
1135,43,118708,2015-04-24,Marketing,84
1136,45,127756,2018-07-08,Support,58
1137,55,125665,2024-01-03,HR,55
1138,36,111835,2023-09-22,Marketing,60
1139,19,82142,2023-10-26,Marketing,93
1140,61,48888,2022-06-07,Engineering,70
1141,41,76305,2021-03-27,Sales,71
1142,20,30587,2021-11-16,Sales,77
1143,47,137481,2020-11-27,Finance,97
1144,38,115751,2015-09-25,Support,75
1145,50,55556,2016-03-07,Engineering,84
1146,51,75096,2021-03-31,HR,96
1147,35,100969,2022-01-15,Sales,60
1148,40,106975,2017-11-07,Engineering,71
1149,34,102516,2022-10-30,Finance,93
1150,28,106637,2019-02-27,Sales,64
1151,44,104658,2024-07-07,Sales,82
1152,37,57516,2017-11-25,Finance,65
1153,51,31089,2015-03-17,Finance,84
1154,57,40487,2018-05-09,Support,77
1155,64,97494,2017-10-08,Engineering,55
1156,26,68547,2020-06-20,HR,50
1157,25,66598,2021-04-19,Finance,72
1158,20,128745,2017-01-27,Marketing,74
1159,64,85077,2022-10-10,Engineering,64
1160,38,101906,2019-12-29,Sales,95
1161,31,85267,2019-05-09,HR,61
1162,34,83798,2021-03-31,Engineering,58
1163,52,80939,2024-03-16,Marketing,62
1164,32,40449,2022-08-26,Support,82
1165,23,102954,2021-09-03,Sales,76
1166,40,88810,2018-10-29,Finance,76
1167,51,45223,2023-12-05,Engineering,95
1168,55,95677,2019-03-08,Finance,85
1169,25,45037,2020-11-23,HR,84
1170,36,133965,2017-01-27,Support,63
1171,37,138400,2016-11-10,Engineering,74
1172,57,53383,2015-05-12,Sales,63
1173,43,143253,2018-09-22,Engineering,72
1174,39,48351,2016-07-04,Marketing,68
1175,63,45282,2019-10-26,Marketing,52
1176,59,51778,2015-08-31,Sales,58
1177,45,35075,2019-12-13,Marketing,94
1178,24,58365,2021-05-05,HR,58
1179,36,82142,2021-07-12,Finance,63
1180,55,64228,2022-10-19,Sales,85
1181,57,73472,2018-09-30,Finance,79
1182,26,89711,2015-05-23,Engineering,82
1183,42,76733,2022-11-30,Support,60
1184,52,41240,2022-08-26,Support,63
1185,47,128344,2022-11-10,Support,53
1186,21,80139,2018-10-13,Support,57
1187,19,111768,2017-01-20,HR,95
1188,39,93095,2021-12-31,Finance,65
1189,46,104813,2024-09-10,Engineering,98
1190,47,89659,2021-05-19,Support,84
1191,28,95087,2024-11-20,Marketing,95
1192,38,125998,2022-08-12,Engineering,70
1193,22,109151,2020-07-16,Finance,69
1194,54,72946,2018-10-08,Marketing,93
1195,50,102692,2022-12-19,Engineering,58
1196,26,76403,2020-03-15,Sales,84
1197,34,116497,2019-10-12,Engineering,73
1198,49,139632,2024-09-09,Finance,57
1199,62,128646,2016-07-24,Finance,96
1200,57,122491,2022-12-13,Support,61
1201,63,94046,2016-11-13,Finance,64
1202,58,141250,2023-09-27,HR,75
1203,46,112325,2015-06-03,Sales,89
1204,38,119906,2016-12-24,HR,87
1205,37,91944,2017-06-11,HR,78
1206,21,48230,2023-05-21,Marketing,56
1207,45,61259,2017-10-14,Marketing,53
1208,39,60795,2019-08-24,Marketing,94
1209,20,41093,2015-06-04,Engineering,93
1210,19,130311,2020-10-29,Support,83
1211,44,41190,2024-08-25,Engineering,90
1212,18,62327,2023-04-02,Support,72
1213,55,70197,2015-07-16,Marketing,71
1214,42,123905,2020-08-13,Finance,66
1215,29,58933,2015-07-15,Engineering,75
1216,44,70583,2023-06-12,Support,68
1217,59,54000,2022-05-12,Sales,78
1218,62,98336,2018-12-21,Sales,84
1219,57,103869,2015-02-23,Marketing,84
1220,62,93315,2019-09-28,HR,98
1221,30,116716,2017-09-28,Sales,87
1222,63,149664,2021-05-15,Finance,57
1223,60,124611,2022-07-03,Finance,82
1224,43,126038,2022-10-24,Sales,70
1225,59,35482,2015-10-31,Support,90
1226,26,35463,2022-10-03,Finance,86
1227,58,63623,2017-09-03,HR,70
1228,56,79334,2022-07-28,HR,90
1229,56,100028,2021-02-12,Sales,60
1230,63,111554,2023-09-23,Finance,60
1231,30,89518,2021-01-15,Sales,95
1232,62,91440,2018-08-31,Finance,89
1233,61,38210,2022-08-20,Support,61
1234,25,108279,2016-06-18,Engineering,94
1235,29,102124,2019-04-22,Finance,97
1236,50,94089,2020-12-28,Sales,88
1237,45,33321,2017-09-02,Sales,54
1238,25,143816,2019-03-04,Sales,76
1239,63,109190,2020-10-26,HR,79
1240,62,96262,2019-09-02,Finance,98
1241,64,97411,2022-06-28,HR,67
1242,35,99569,2017-04-09,Engineering,53
1243,47,33744,2020-05-26,Support,85
1244,35,127938,2018-09-14,Support,96
1245,45,129239,2019-08-13,Marketing,69
1246,50,46715,2016-10-10,Engineering,64
1247,58,91350,2015-08-15,Finance,51
1248,46,116120,2015-11-26,Finance,59
1249,19,64610,2019-08-15,Marketing,60
1250,30,104637,2018-07-06,Marketing,67
1251,26,135848,2017-12-14,HR,88
1252,45,47154,2017-05-26,Marketing,69
1253,23,90058,2019-09-01,Sales,51
1254,46,60373,2023-09-13,Finance,52
1255,33,123533,2019-12-08,Engineering,89
1256,19,108928,2024-10-20,Marketing,90
1257,29,147154,2017-08-06,Engineering,92
1258,18,78438,2017-11-16,Support,94
1259,32,61705,2015-07-10,Engineering,86
1260,38,67437,2021-12-05,Finance,98
1261,48,135368,2023-05-05,Support,72
1262,41,68392,2020-04-01,Marketing,87
1263,45,40516,2016-12-18,Finance,92
1264,35,130962,2021-11-13,Engineering,94
1265,26,66788,2022-05-03,Engineering,87
1266,47,66027,2016-09-11,Engineering,93
1267,51,130127,2018-03-04,Support,52
1268,20,109003,2024-01-12,Marketing,93
1269,32,84312,2020-11-18,Sales,72
1270,57,45434,2016-08-26,Sales,97
1271,49,105769,2024-02-05,Finance,85
1272,50,138439,2022-02-06,Marketing,88
