"ID","Age","Salary","JoinDate","Department","Score","Salary_missing_flag"
582,50,"50000 ",2021-04-25,"Engineering",96,0
583,30,"109404",2023-06-11,"Support!!",100,0
584,62,"99794",2020-05-05,"Support",94,0
585,43,"126962",2016-05-20,"human resources",99,0
586,30,"78271",2023-07-10,"human resources",90,0
587,42,"2522528",2017-05-06,"Sales",100,0
588,60,"99032",NA," SALES ",29.5,0
589,30,"$60000",2017-11-01,"Support",77,0
590,38,"55918",2020-03-26,"Engg",96,0
591,38,"20676",2015-04-14,"Support!!",65,0
592,39,"23148",2018-10-01,"Engg",77,0
593,33,"101207",2022-01-05,"Engg",87,0
594,62,"4282656",2022-01-08,"Engineering",85,0
595,42,"106471",NA,"Engg",89,0
596,47,"34156",2023-07-10,"sales",58,0
597,64,NA,NA,"Hr",91,1
598,27,"64944",2015-02-03,"Marketing",29.5,0
599,30,"46379",NA,"Support",71,0
600,44,"63072",2020-07-24,"Support",63,0
601,39,"72469",2015-01-28,"human resources",85,0
602,30,"147835",NA," SALES ",71,0
603,42,"22751",2019-04-02,"Support",63,0
604,60,"124729",2024-11-06,"Support!!",77,0
605,41,"103380",2023-07-23,"MKT",68,0
606,87.5,"146928",2017-05-07,"Support!!",89,0
607,59,"88012",2023-07-10,"human resources",81,0
608,55,NA,2019-06-10,"HR",86,1
609,26,"50000 ",2018-12-11,"Engg",79,0
610,42,"54815",2022-03-28,"Hr",55,0
611,87.5,NA,2018-05-24,"Support!!",29.5,1
612,34,"abc",2019-07-20,"Engg",82,0
613,42,"123019",2023-02-07,"Engg",70,0
614,44,"93196",2021-06-23,"Engg",50,0
615,44,"119987",2018-05-12,"human resources",52,0
616,56,"71234",NA,"sales",84,0
617,23,"43283",2021-10-07,"Engg",77,0
618,22,"21447",2019-08-10,"Engineering",77,0
619,31,"4650928",2020-04-28," SALES ",87,0
620,30,"128079",2017-10-08,"Marketing",79,0
621,42,"123854",2024-03-26,"Engg",29.5,0
622,29,"$60000",NA,"Hr",90,0
623,44,"abc",2020-08-28,"Engg",60,0
624,22,"80542",2019-06-24,"Engg",100,0
625,47,"50000 ",NA," SALES ",60,0
626,56,"30169",2022-08-06,"Hr",63,0
627,61,"104018",2016-02-26,"Engineering",88,0
396,42,"69105",2015-03-01,"human resources",62,0
629,20,"abc",2017-02-15,"MKT",77,0
630,29,"21570",NA,"sales",73,0
454,56,"123712",2017-10-28,"sales",94,0
632,58,"148191",2015-10-04,"human resources",82,0
633,18,"137542",2023-04-11,"Engineering",53,0
634,42,"$60000",2019-12-23,"Support!!",85,0
635,44,"104940",2018-09-18,"human resources",92,0
636,56,"44057",2015-09-22,"Engg",53,0
637,42,"142134",2017-04-17,"Engineering",96,0
638,37,"103309",NA,"sales",80,0
639,27,"119867",2015-12-07,"Engg",85,0
640,36,"29429",NA,"HR",29.5,0
641,44,"68908",2022-03-10,"MKT",57,0
642,42,"118510",2022-12-14,"Engg",91,0
643,42,"102700",2022-10-27,"Support",77,0
644,30,"21617",2022-03-24,"Support!!",55,0
645,42,"146836",2019-04-17,"MKT",96,0
646,40,NA,2018-06-15,"Sales",60,1
647,36,"abc",2017-03-22,"Engg",78,0
648,42,"4184167",2022-01-01,"sales",90,0
649,55,"119684",NA,"Engg",52,0
650,51,"4193391",2021-10-11,"Engineering",71,0
651,42,"134436",2015-01-13,"Engg",58,0
63,33,"106360",2019-08-20,"Support",70,0
185,46,"116889",2018-11-27,"Engineering",68,0
654,54,"24160",2015-12-23,"Hr",79,0
655,52,"$60000",NA,"Support!!",70,0
656,60,"36134",NA,"Support",85,0
657,56,"139297",2023-02-17,"Engineering",77,0
658,32,"97620",2016-04-20,"MKT",74,0
659,30,"75535",2023-12-11,"Support",88,0
660,42,"58905",2023-07-10,"Engg",85,0
661,37,"$60000",2024-04-17,"HR",74,0
662,31,"49500",2024-09-14,"Engg",69,0
663,53,"82052",2019-05-21,"sales",77,0
664,87.5,"125522",2022-12-16,"Hr",78,0
665,42,"$60000",2022-08-10,"Engg",77,0
666,42,"50000 ",2019-11-12," SALES ",90,0
667,29,"110674",2016-01-03,"Engg",85,0
668,18,"86813",NA,"MKT",56,0
669,59,NA,2023-01-02,"VeryLongDepartmentName123",85,1
285,49,"90645",2022-04-23,"sales",57,0
671,30,"25130",2022-04-27," SALES ",55,0
672,30,"106266",2015-01-01,"Marketing",78,0
673,40,"110168",2015-07-03,"HR",77,0
674,87.5,"75314",2017-12-03,"Engineering",55,0
675,27,"$60000",2022-10-25,"Support",91,0
676,27,"23396",NA,"sales",76,0
677,39,NA,NA,"HR",57,1
678,49,"94993",NA,"MKT",77,0
679,52,"72776",2017-11-27,"Sales",92,0
680,21,"68516",2022-08-09,"MKT",100,0
681,42,"141085",2023-07-10,"Engg",70,0
682,42,"143845",2021-03-19,"VeryLongDepartmentName123",77,0
683,50,"111472",2021-11-29,"HR",94,0
684,60,"135386",2015-06-23,"MKT",98,0
685,42,"75407",2019-03-09,"sales",99,0
686,34,"94559",NA,"VeryLongDepartmentName123",52,0
687,57,"66385",2023-07-10," SALES ",77,0
688,27,"20905",2017-10-21,"HR",73,0
689,24,"77587",2023-07-10,"Engineering",95,0
690,42,"24142",2020-05-17,"Support",85,0
691,42,"130501",2016-03-25,"sales",100,0
692,87.5,"76928",NA,"sales",77,0
693,29,"52421",2017-03-23,"Engg",82,0
694,27,"50065",2016-08-21,"Engineering",51,0
695,32,"28041",2015-07-31,"Hr",72,0
696,29,"$60000",NA,"Hr",66,0
697,24,"120986",NA,"Support!!",73,0
698,23,"$60000",NA,"VeryLongDepartmentName123",77,0
699,37,"46476",2015-06-29," SALES ",66,0
700,46,"4008682",2020-11-15,"VeryLongDepartmentName123",100,0
701,30,"44928",2020-07-20,"Support",60,0
702,42,NA,NA,"MKT",100,1
703,34,"$60000",2016-12-01,"HR",52,0
704,35,"47521",2023-07-10,"human resources",95,0
705,30,"102045",NA,"HR",96,0
706,62,"134036",2021-03-06,"HR",63,0
707,64,"138248",NA,"Engg",77,0
708,87.5,"4713020",2015-10-12," SALES ",85,0
709,64,"118362",2016-03-26,"Engg",50,0
710,58,"$60000",2022-12-07,"sales",86,0
711,27,"55056",2015-03-28,"Engg",56,0
712,42,"39316",2017-07-14,"VeryLongDepartmentName123",95,0
713,25,"56937",NA,"sales",88,0
714,29,"$60000",2024-03-02,"Hr",77,0
715,18,"121945",NA,"Engineering",57,0
716,87.5,"66217",2020-05-25,"Support!!",85,0
717,52,"127663",2021-07-07,"Support!!",94,0
718,87.5,"22248",2016-07-01,"VeryLongDepartmentName123",73,0
719,53,"51784",2015-08-17,"Support!!",95,0
720,45,"106867",NA,"Engg",77,0
721,44,"$60000",2022-11-01,"Hr",78,0
722,42,"99190",NA,"Sales",79,0
723,63,"55628",2016-05-27,"Support!!",64,0
724,22,"61050",2024-04-11,"Engineering",91,0
725,87.5,"23676",NA,"sales",98,0
726,30,"50000 ",NA,"Sales",100,0
183,38,"147644",2016-02-03,"human resources",77,0
408,20,"1676218",2016-01-18,"Support!!",91,0
729,50,"88588",2023-10-22," SALES ",77,0
365,30,"94304",2016-02-03,"Engg",69,0
731,87.5,"42245",2018-12-18,"sales",79,0
732,46,"105235",2019-01-28,"Engg",89,0
733,57,"109417",2017-12-12,"VeryLongDepartmentName123",91,0
734,18,"4577992",2024-07-29,"sales",92,0
735,47,"34302",2017-03-28,"Engineering",88,0
736,35,"144326",NA,"human resources",99,0
737,31,"144865",2018-01-10,"Hr",90,0
738,46,"107771",2017-11-28,"sales",69,0
739,52,"$60000",2022-10-09,"MKT",88,0
740,27,"143072",2023-04-06,"Support!!",77,0
741,42,"149530",2024-08-12," SALES ",87,0
742,44,"98766",NA,"HR",73,0
743,50,"4639641",2019-08-23,"Engineering",77,0
744,47,"50000 ",2019-04-12,"Hr",94,0
745,24,"3724723",2023-06-07,"MKT",82,0
746,42,"92297",NA,"sales",91,0
747,87.5,"55076",2018-06-13,"Engg",50,0
748,42,"88021",2018-07-24,"human resources",65,0
749,43,"95740",2023-07-10,"Engineering",70,0
750,42,"122797",2022-01-13,"VeryLongDepartmentName123",100,0
751,58,"50000 ",2015-11-19,"MKT",58,0
752,29,"58918",2017-10-01,"Support!!",92,0
753,58,"34540",2016-05-17,"sales",77,0
754,31,"22877",2023-07-10,"sales",70,0
755,46,"102734",2016-04-25,"human resources",88,0
756,25,"45276",2016-09-16,"HR",51,0
757,26,"144941",2021-03-08,"Support",81,0
758,42,"56842",NA,"Hr",81,0
759,35,"99599",2021-05-12,"human resources",52,0
760,56,"146503",2015-05-03,"sales",61,0
761,41,"21262",2023-01-15,"human resources",70,0
762,56,"50000 ",2024-11-27,"Engg",91,0
763,30,"85359",2019-09-22,"sales",100,0
764,33,"149493",2018-03-10," SALES ",83,0
331,44,"abc",NA,"Engg",94,0
766,25,"33466",2015-04-30," SALES ",96,0
767,87.5,"20647",2017-11-29,"VeryLongDepartmentName123",100,0
768,42,NA,2016-06-01,"human resources",76,1
769,33,"147972",2023-03-13,"Engg",100,0
770,33,"46986",NA,"Sales",79,0
771,42,"87361",2018-07-01,"Support!!",56,0
772,46,"122238",NA,"Engineering",86,0
773,65,"2008992",NA,"Support",57,0
774,27,"63743",2019-02-23,"sales",77,0
775,87.5,"76828",2022-04-01,"HR",57,0
776,35,"113824",2016-02-19,"HR",60,0
777,30,NA,2021-12-23,"Engg",94,1
778,42,"146123",2019-10-19,"human resources",54,0
779,48,"52441",2020-04-19,"MKT",83,0
780,87.5,"84312",2021-02-13,"Hr",77,0
181,51,"138248",2016-04-06,"Hr",51,0
782,27,"50000 ",2019-10-31,"human resources",77,0
783,46,"54774",2018-09-18,"Engineering",67,0
784,39,"3568455",2023-11-20,"human resources",81,0
785,51,"107073",2018-03-26,"sales",63,0
786,87.5,"129328",NA,"human resources",99,0
787,42,"58116",NA,"HR",56,0
788,54,"125431",NA,"Hr",69,0
789,47,"134808",2016-07-21,"Marketing",93,0
790,44,"139610",NA,"sales",69,0
791,57,"58449",2019-05-28," SALES ",98,0
792,87.5,"50000 ",2021-05-05,"Engg",57,0
793,21,"93668",2016-07-12,"HR",69,0
794,30,"50000 ",2024-11-13,"HR",82,0
795,42,"130326",2024-03-19,"MKT",89,0
796,42,"42383",2021-02-17,"HR",85,0
797,35,"34068",2019-10-07," SALES ",86,0
798,30,"66494",2023-02-09,"Engg",72,0
799,63,"42871",2023-07-10,"Support!!",100,0
800,22,"69351",2017-01-08,"MKT",83,0
801,55,"72923",2023-07-10," SALES ",81,0
802,64,NA,2023-06-23,"Engineering",57,1
384,56,NA,NA,"Engineering",62,1
804,42,"89275",2015-12-19,"MKT",77,0
805,52,"109438",2023-03-03,"Support",77,0
806,57,"125066",2022-01-05,"Engineering",29.5,0
807,30,"abc",2023-07-10,"human resources",54,0
808,50,"91557",2021-07-15,"Engg",77,0
809,42,"141133",2024-11-06,"Sales",29.5,0
810,40,"98400",2015-11-27,"VeryLongDepartmentName123",67,0
811,32,"59769",2017-07-21,"Sales",62,0
812,19,"3022381",2023-07-10,"Engineering",85,0
813,42,"140333",NA,"Support!!",50,0
814,42,"abc",2024-12-26,"HR",80,0
815,30,"126617",2024-08-18,"HR",99,0
816,35,"33681",2019-08-10,"Support!!",77,0
817,53,"127004",NA,"Support!!",51,0
818,42,"27827",2019-04-22,"Engg",52,0
819,52,"90981",2015-04-17,"VeryLongDepartmentName123",66,0
820,39,"133474",2023-04-01,"Engg",96,0
821,54,"54091",2020-03-29,"Support!!",67,0
822,52,"25060",NA,"Support",29.5,0
823,19,"146600",2024-06-20,"Marketing",63,0
824,22,"abc",2016-06-05,"HR",29.5,0
825,29,"96007",2023-07-10,"HR",51,0
826,56,"50000 ",2019-12-23,"HR",93,0
827,27,"67223",2022-04-24,"human resources",60,0
828,19,"abc",2023-04-28,"Marketing",63,0
829,27,"30281",2017-07-08,"MKT",96,0
830,51,"106402",2018-07-22,"Hr",77,0
831,65,"78328",2019-08-07,"human resources",54,0
832,46,NA,NA,"Support",100,1
833,42,"102920",2017-01-06,"VeryLongDepartmentName123",77,0
834,65,"129295",NA,"sales",74,0
835,53,"abc",2021-08-19,"MKT",52,0
836,58,"57917",2016-07-05,"Support!!",82,0
837,61,"77486",2021-08-05,"Hr",77,0
838,55,"57389",2023-06-29," SALES ",97,0
839,35,"33037",2018-11-23,"Hr",60,0
840,32,NA,2023-06-19," SALES ",84,1
841,19,"50000 ",2020-11-03," SALES ",95,0
842,49,"56497",2018-12-19,"Engg",70,0
843,65,"112642",2015-06-07,"Engineering",85,0
844,58,"2031436",2022-07-21,"HR",77,0
845,36,"118231",2017-05-27,"Engg",52,0
846,55,"89528",2024-11-04,"Hr",81,0
847,48,"abc",2018-08-25,"HR",77,0
848,43,"83404",2020-06-26,"MKT",100,0
849,38,"71298",2019-06-21,"Hr",64,0
850,32,NA,2021-11-17,"MKT",51,1
851,87.5,"92468",2020-10-25,"HR",77,0
852,42,"48261",2015-02-25,"Sales",77,0
853,20,"52415",2015-05-19,"Engg",58,0
854,30,"74444",NA,"MKT",100,0
855,45,"abc",NA,"Support",77,0
856,87.5,"52062",NA,"Support!!",95,0
857,43,"82495",NA,"human resources",77,0
858,42,"88603",2023-07-13,"HR",100,0
859,54,"55146",NA,"Engg",91,0
860,53,"30673",2015-11-14,"Engineering",85,0
861,25,"42376",2020-06-18," SALES ",50,0
862,61,"136594",2016-11-10," SALES ",89,0
863,48,"141514",2024-07-23,"VeryLongDepartmentName123",80,0
214,18,"$60000",2018-09-17,"sales",54,0
865,18,"1807993",2019-02-13,"MKT",85,0
866,42,NA,2016-06-02,"Engg",74,1
867,30,"42033",2017-06-05,"sales",77,0
868,21,"75758",2018-05-24,"Marketing",77,0
869,37,"30249",2017-05-26," SALES ",77,0
870,61,"105471",NA,"Engg",63,0
871,65,"88944",NA,"human resources",82,0
872,87.5,"111160",2023-07-10,"Sales",80,0
873,48,"91511",NA,"Sales",61,0
874,25,"28169",NA,"Hr",93,0
875,30,"21857",2024-05-24,"Support",29.5,0
876,35,"50000 ",2023-07-10,"Engg",100,0
877,23,"35238",2016-01-06," SALES ",100,0
327,42,"143555",2023-07-10," SALES ",68,0
879,32,NA,2017-11-28,"Support!!",100,1
880,46,"42344",2021-07-25,"Engineering",94,0
881,31,"92300",2018-01-06,"sales",77,0
882,29,"62335",2022-05-20,"MKT",90,0
883,39,"44525",2020-03-27,"Marketing",89,0
884,43,"$60000",2020-05-30,"Support",77,0
885,35,"23742",2018-05-16,"VeryLongDepartmentName123",29.5,0
886,21,"120377",2020-02-22,"Engineering",77,0
887,29,"50957",2023-07-10,"Marketing",77,0
888,62,"69321",2017-09-21,"Engg",77,0
889,64,"90007",2022-07-06,"Support!!",29.5,0
890,50,"118524",2022-03-29,"HR",77,0
891,29,"1632281",2015-05-23,"Hr",85,0
892,40,"4073043",2016-10-20,"human resources",93,0
893,43,"4235316",2016-04-19,"MKT",80,0
894,42,"70262",2016-09-07,"Sales",29.5,0
895,87.5,"80325",NA,"Support",93,0
896,87.5,"abc",2021-09-06,"sales",75,0
897,42,"56004",2022-09-23,"MKT",52,0
898,41,"30323",2023-05-27,"Hr",85,0
899,45,"94828",2021-11-26,"Marketing",53,0
900,45,"44341",2015-07-07,"MKT",67,0
107,26,"123580",2017-06-25,"HR",29.5,0
902,55,"90969",2021-04-03,"Sales",78,0
903,42,"108209",2015-11-18,"Support",55,0
904,38,"40434",2021-12-31,"human resources",98,0
499,33,"69601",2016-05-20,"sales",75,0
906,65,"66140",NA,"Hr",92,0
907,50,"132598",2020-03-15,"Hr",61,0
908,47,"32887",2019-09-09,"Engineering",89,0
909,23,"143927",2017-10-20," SALES ",73,0
308,30,"abc",2016-12-18,"Engg",68,0
911,47,"149723",2020-03-04,"Marketing",71,0
912,22,"$60000",2020-04-09,"Engg",66,0
913,56,"77477",2015-09-02,"Hr",95,0
914,25,"119344",2023-11-17,"sales",92,0
915,33,"80062",2017-09-29,"Engg",77,0
916,87.5,"39401",NA,"VeryLongDepartmentName123",68,0
917,37,"58650",2022-10-18," SALES ",66,0
918,27,"$60000",2020-10-17,"Engineering",91,0
919,42,"42167",2016-12-19,"Engg",54,0
920,87.5,"35675",NA,"Engg",100,0
921,32,"abc",NA,"Marketing",53,0
922,42,"52124",2020-02-12," SALES ",55,0
923,26,NA,2021-07-08,"Engg",100,1
924,58,"33090",2021-09-16,"Engg",77,0
925,59,"100532",2015-01-03,"Hr",81,0
926,36,"50000 ",2022-08-08,"Marketing",57,0
927,30,"81670",2018-06-01,"sales",84,0
928,42,"61945",2016-02-26,"Support",59,0
929,28,"40595",2020-04-24,"Support",67,0
930,37,"115251",2018-07-15,"Engg",98,0
931,40,"4377969",2023-07-10,"HR",100,0
219,65,"50000 ",2016-03-13,"sales",80,0
933,20,"145793",2018-02-21,"MKT",87,0
934,36,"$60000",2023-09-11,"Support!!",87,0
935,42,"106598",2024-03-01,"Hr",94,0
936,41,"135944",NA,"HR",93,0
937,19,"76011",2023-12-14,"Sales",82,0
938,50,"90622",NA,"Support",85,0
939,23,"105219",2023-08-09,"Support",97,0
940,30,"110778",2019-11-07,"VeryLongDepartmentName123",50,0
941,87.5,NA,2018-08-30,"Marketing",86,1
942,42,"47019",2024-06-21,"Sales",54,0
943,30,"55530",2017-06-08,"Engg",77,0
944,65,"131960",2017-03-24,"HR",57,0
945,64,NA,2023-04-22,"MKT",63,1
946,50,"20951",2019-06-28,"Engg",69,0
947,62,"71076",2018-01-30,"Support!!",77,0
948,26,"28019",2024-09-18,"Support!!",76,0
949,30,"126210",2022-07-01,"Engg",69,0
950,19,"136499",NA,"VeryLongDepartmentName123",98,0
951,51,"4763082",NA,"Engg",88,0
952,34,"67917",2016-01-30,"Engg",77,0
953,65,"136250",NA,"Hr",79,0
954,35,"4772911",2021-07-01,"Support!!",100,0
955,29,"4333516",NA,"Engg",86,0
956,52,"105912",2018-10-13,"human resources",81,0
957,87.5,"abc",2021-02-03," SALES ",57,0
958,87.5,"149015",2020-08-29," SALES ",85,0
959,40,"93778",2015-07-12,"Engg",94,0
960,24,"132583",2023-07-10," SALES ",67,0
497,51,"81342",NA,"Sales",92,0
962,22,"38847",2023-07-29,"Engg",91,0
963,87.5,"56204",2016-05-20,"Support!!",59,0
964,87.5,"abc",2023-07-10,"MKT",69,0
965,27,"139341",2018-01-19,"Sales",77,0
966,49,"119412",2021-10-07,"MKT",92,0
967,58,"130405",2017-10-27,"Support",66,0
968,42,"97474",2016-03-01,"Engg",86,0
969,56,"104237",2016-04-26,"Engg",95,0
970,20,"131703",2020-11-11,"Sales",51,0
971,39,"125106",2024-07-11,"VeryLongDepartmentName123",72,0
972,21,"103205",2016-10-19,"HR",97,0
973,49,"100793",2024-05-18,"HR",85,0
974,58,"54692",2018-12-07,"human resources",60,0
975,50,"119191",2019-06-19,"MKT",94,0
976,27,"72003",2016-02-29,"Engg",55,0
977,33,"55885",2024-05-05,"Support!!",78,0
978,42,"83343",2021-03-28,"Marketing",83,0
979,42,"148701",2017-12-15,"Engineering",65,0
980,26,"112069",2021-06-29," SALES ",84,0
981,63,"127620",2021-06-10,"Engg",81,0
982,42,"abc",2016-08-28,"sales",85,0
983,30,"143567",2017-05-31,"Support",93,0
984,50,"50000 ",2024-09-03,"Sales",72,0
985,42,"52610",2017-01-04,"Engg",81,0
986,42,"70783",2022-10-23,"Engg",100,0
987,49,NA,2022-04-05,"Support",56,1
988,30,"42087",2020-12-07,"Sales",51,0
989,22,"50000 ",NA,"human resources",86,0
990,29,"78340",2021-01-10,"VeryLongDepartmentName123",69,0
991,55,"85228",2021-11-16,"VeryLongDepartmentName123",85,0
992,22,"51385",2023-11-27,"Engineering",77,0
993,55,"106967",2020-11-29,"MKT",98,0
994,46,"$60000",2019-03-25,"sales",70,0
995,36,"89147",2024-04-27,"Hr",91,0
996,87.5,"90485",2022-09-03,"Engg",61,0
997,42,"136962",2015-10-26,"Support!!",85,0
998,20,NA,2024-04-28,"human resources",73,1
999,30,"135598",2022-12-18,"Engg",85,0
1000,44,"130445",2020-06-22,"Hr",75,0
393,32,NA,2017-01-21,"Marketing",66,1
1002,52,"54275",2019-06-06,"Engg",81,0
1003,24,"1959006",2023-07-10,"Engg",73,0
1004,20,"147730",2023-02-17,"human resources",77,0
1005,30,"3701698",2020-09-01,"sales",71,0
1006,22,"57723",NA,"human resources",76,0
1007,64,"38807",2015-01-25,"Engineering",77,0
1008,20,"$60000",2021-05-29,"Support",74,0
1009,57,"103453",2016-09-19,"Engg",100,0
1010,28,"abc",NA,"Support!!",58,0
1011,44,"79285",2020-03-13,"human resources",58,0
1012,42,"115591",2019-01-28,"VeryLongDepartmentName123",100,0
1013,42,"79286",2023-09-08,"Engg",77,0
1014,51,"23124",NA,"Support",93,0
1015,30,"52204",2023-07-21,"VeryLongDepartmentName123",98,0
1016,61,"32722",2024-10-01,"Sales",72,0
1017,22,"96473",2018-10-18,"Support!!",85,0
1018,52,"93618",2022-11-06,"Hr",92,0
1019,26,"82505",2021-07-28,"Support!!",61,0
1020,54,"31142",2016-12-26," SALES ",59,0
1021,38,"123098",2023-12-19,"Engg",73,0
1022,30,"abc",NA,"Support!!",77,0
1023,60,"50000 ",NA,"Sales",77,0
1024,62,"63992",2024-07-28,"Engg",58,0
1025,49,"2118505",2023-07-10,"VeryLongDepartmentName123",51,0
1026,87.5,"51056",2023-09-26,"Sales",71,0
1027,42,"107154",2015-08-19,"Support!!",55,0
1028,42,"70711",2017-02-28,"Engg",61,0
1029,21,"30427",2017-12-14," SALES ",94,0
1030,87.5,"$60000",2021-09-29,"Engineering",100,0
1031,59,NA,NA,"human resources",77,1
1032,63,"139862",2021-10-16,"Support",100,0
1033,37,"117644",NA,"Sales",79,0
1034,47,"1640406",2024-10-17," SALES ",90,0
1035,60,NA,NA,"Engg",51,1
1036,53,"50000 ",2019-11-18,"Engg",53,0
1037,63,NA,2024-01-05,"HR",100,1
1038,57,NA,2023-07-10,"human resources",80,1
1039,31,"139294",2022-02-09,"VeryLongDepartmentName123",86,0
1040,38,"139456",2021-11-01,"HR",51,0
1041,57,"80645",2023-03-01,"Hr",62,0
1042,35,"82094",2021-12-17,"Engg",70,0
1043,30,"145531",2018-04-25,"Support!!",82,0
1044,18,"abc",2023-07-10,"Engg",99,0
1045,53,"61168",2020-02-11,"Hr",29.5,0
1046,87.5,"61322",2021-03-03,"Sales",75,0
1047,87.5,"25161",2023-02-08,"Support!!",54,0
1048,42,"66803",NA,"Engg",53,0
1049,53,"78785",NA,"HR",85,0
330,20,NA,NA,"human resources",100,1
1051,53,"28907",NA,"Sales",73,0
1052,30,"101630",NA,"Marketing",98,0
1053,34,"79198",2022-04-22,"Support",82,0
412,31,"117946",2022-07-24,"HR",53,0
1055,34,"48417",2024-08-25,"human resources",74,0
1056,28,"98215",2022-06-25,"Engg",50,0
1057,35,"69993",2016-10-15,"sales",77,0
1058,42,"105672",2017-12-12,"Engg",97,0
1059,19,"50000 ",2018-01-11,"Sales",96,0
1060,42,"128848",2015-02-24,"MKT",67,0
1061,87.5,NA,2024-02-02,"Sales",77,1
1062,63,"abc",2020-02-12,"Engg",85,0
1063,38,"42801",2020-03-29,"human resources",85,0
1064,41,"abc",NA,"Support",93,0
1065,58,"102928",2024-07-18,"Engg",100,0
1066,42,"91302",2021-06-15,"Sales",60,0
1067,49,"124452",2019-06-06,"Marketing",100,0
1068,32,"129359",2017-02-10,"Support!!",81,0
1069,33,"47426",2024-02-19,"HR",51,0
1070,42,"66860",2022-10-29,"MKT",63,0
1071,58,"3488632",2018-12-10,"Sales",74,0
1072,57,"109764",2019-04-06,"Sales",84,0
1073,58,"118179",NA,"Sales",95,0
1074,18,"108505",NA,"Engg",100,0
1075,21,"50000 ",NA,"Hr",100,0
1076,22,"20746",2024-01-18,"Support",77,0
1077,32,"144261",NA," SALES ",77,0
1078,30,"91235",2015-05-18,"Hr",54,0
1079,43,NA,2016-05-10,"MKT",84,1
1080,42,"96299",NA," SALES ",97,0
1081,35,NA,2024-08-25,"Engg",80,1
1082,58,"29295",2024-08-14,"Marketing",54,0
1083,58,"abc",NA,"Sales",85,0
1084,32,"50000 ",2019-07-24,"Support",29.5,0
1085,44,NA,2019-02-22,"Hr",71,1
1086,37,"83935",2024-05-31,"Support!!",88,0
1087,23,"89827",2015-09-15,"Hr",68,0
1088,38,"65680",NA,"Marketing",29.5,0
1089,26,"44899",2022-12-28,"Marketing",77,0
1090,36,"$60000",2024-12-13,"Support",77,0
1091,27,"53387",2019-05-30,"Sales",66,0
1092,35,"54825",2022-01-16,"Engg",74,0
1093,26,"25378",2016-06-05,"Engg",85,0
1094,57,NA,NA,"MKT",72,1
1095,38,"1922211",2015-03-13," SALES ",67,0
1096,42,"41711",2018-02-18,"sales",77,0
1097,32,"$60000",2023-04-16,"VeryLongDepartmentName123",100,0
1098,51,"50000 ",2019-12-17,"MKT",63,0
1099,43,"73097",NA,"VeryLongDepartmentName123",80,0
1100,61,"70969",2019-04-10,"Sales",77,0
1101,87.5,"42091",2022-03-26,"Marketing",52,0
1102,23,"50000 ",2017-10-22,"sales",68,0
1103,29,"88224",2015-10-01,"MKT",100,0
1104,42,"50965",2017-03-11,"MKT",95,0
1105,42,"43451",2017-02-04,"HR",60,0
1106,21,"1566017",2017-09-17,"Engg",67,0
1107,63,"118895",NA," SALES ",81,0
1108,43,"104849",2021-10-16,"MKT",83,0
1109,26,"50000 ",2016-04-18,"MKT",73,0
250,42,"78974",2023-07-05,"Support!!",59,0
117,47,"46829",2020-03-12,"HR",59,0
1112,22,"87182",2024-09-27,"Engg",62,0
1113,50,"55338",NA,"Support",77,0
1114,38,"50000 ",NA,"Engg",52,0
1115,50,"69535",2019-12-07,"Support!!",77,0
1116,20,NA,2017-03-04,"Engineering",66,1
1117,28,"1157122",NA,"VeryLongDepartmentName123",85,0
1118,41,"53827",2024-12-21,"VeryLongDepartmentName123",70,0
1119,55,"50000 ",2017-07-15,"Engg",71,0
1120,43,"125076",NA,"Marketing",65,0
1121,50,"74957",2015-11-29,"HR",92,0
1122,45,"24010",2016-04-29,"Hr",81,0
